,Brands,Title,price,Main_Price,Percent_Price_Reduction_in_%,Ratings,Number_of_Reviewer
3143,Tecno,Tecno SPARK 8P(KG7,78500,24000,64,4.4,15
3144,Gionee,Gionee S10 LITE 4G,26990,45990,41,4.4,15
3145,Tecno,Tecno POP 2F ( B1g,32850,37000,11,4.4,15
3146,Bontel,Bontel 2720 1.77 I,10000,37000,11,3.9,20
3147,6.1inch,6.1inch Android Sm,46000,69000,33,3.9,20
3148,Nokia,Nokia 5310 XpressM,9000,15000,40,3.5,15
3149,Infinix,Infinix Smart HD 2,38990,45990,15,3.5,15
3150,Elephone,Elephone  PX 16MP ,59990,10000,94,5,5
3151,Itel,"Itel 6350, 2.8"", 1",13800,15000,8,5,5
3152,Itel,"Itel A33 Plus 5.0""",22890,25890,12,5,5
3153,Nokia,Nokia 3310(2017) D,18989,26999,30,5,5
3154,Nokia,Nokia 6700S Mobile,11300,21800,48,5,5
3155,Samsung,Samsung Galaxy S10,169950,179999,6,5,5
3156,Huawei,Huawei Honor 8 Lit,65900,95000,31,5,5
3157,Tecno,Tecno Pop5 Pro( BD,55400,65000,15,5,5
3158,Samsung,Samsung Galaxy S21,450000,65000,15,5,5
3159,Bontel,Bontel S3 1.77 Inc,9000,10999,18,2.3,5
3160,Imose,Imose Sabi 1 Dual ,5500,10999,18,2.3,5
3161,Imose,Imose Waka Is,7500,10999,18,2.3,5
3162,Imose,Imose Padi+,7500,10999,18,5,5
3163,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3164,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3165,Imose,Imose Sabi II Dual,8500,15200,22,4,248
3166,Huawei,Huawei GSM SIM Car,12000,20000,40,4,248
3167,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3168,Bontel,Bontel 8500+  2.4I,7850,10150,23,3.7,14
3169,Samsung,Samsung Galaxy A52,220000,10150,23,3.7,14
3170,Samsung,Samsung Galaxy Tab,96790,171000,43,4.8,5
3171,Siccoo,Siccoo Mk900 - Cam,15000,18000,17,4.8,5
3172,Bontel,Bontel A225 1.77 I,6400,97003,34,4,25
3173,Nokia,Nokia 1110 1110i G,4800,90004,47,3.5,5
3174,Itel,Itel A25 Pro (L500,36000,40000,10,3.5,5
3175,KYMN,KYMN 6.6 Inch HD W,69000,40000,10,3.5,5
3176,Itel,"Itel A25 Pro 5.0"" ",25990,29990,13,3.5,5
3177,Nokia,Nokia C2-05 2GSM 2,7211,14071,49,3.7,75
3178,Motorola,Motorola Razr V3 C,15800,18000,12,3.3,5
3179,Itel,"Itel It2163,1.77 S",5820,70001,17,3.3,5
3180,Tecno,"Tecno T485, 2.8"" S",13950,18000,23,3.3,5
3181,Tecno,Tecno Pop5 Pro( BD,55300,65000,15,3.3,5
3182,Nokia,Nokia C1 2nd Editi,36999,39000,5,3.3,5
3183,Samsung,Samsung Galaxy A52,205000,215000,5,3.3,5
3184,Itel,Itel IT5615 2500mA,8990,10000,10,3.3,5
3185,Samsung,Samsung Galaxy S9 ,150000,10000,10,3.3,5
3186,Apple,Apple Refurbished ,49990,90000,44,3.3,5
3187,Nokia,Nokia C2-05 Slide ,8400,19000,56,3,5
3188,Tecno,Tecno T528 - 2.8 I,15500,19000,56,4.4,15
3189,Nokia,Nokia 215 RM-1111 ,8600,24000,64,4.4,15
3190,HTC,HTC Desire 10 Pro ,46900,69900,33,4.4,15
3191,Tecno,Tecno SPARK 8P(KG7,78500,69900,33,4.4,15
3192,Gionee,Gionee S10 LITE 4G,26990,45990,41,4.4,15
3193,Tecno,Tecno POP 2F ( B1g,32850,37000,11,4.4,15
3194,6.1inch,6.1inch Android Sm,46000,69000,33,4.4,15
3195,Bontel,Bontel 2720 1.77 I,10000,69000,33,3.9,20
3196,Nokia,Nokia 5310 XpressM,9000,15000,40,3.5,15
3197,Infinix,Infinix Smart HD 2,38990,45990,15,3.5,15
3198,Elephone,Elephone  PX 16MP ,59990,10000,94,5,5
3199,Itel,"Itel 6350, 2.8"", 1",13800,15000,8,5,5
3200,Nokia,Nokia 3310(2017) D,18989,26999,30,5,5
3201,Itel,"Itel A33 Plus 5.0""",22890,25890,12,5,5
3202,Nokia,Nokia 6700S Mobile,11300,21800,48,5,5
3203,Samsung,Samsung Galaxy S10,169950,179999,6,5,5
3204,Huawei,Huawei Honor 8 Lit,65900,95000,31,5,5
3205,Samsung,Samsung Galaxy S21,450000,95000,31,5,5
3206,Bontel,Bontel S3 1.77 Inc,9000,10999,18,2.3,5
3207,Tecno,Tecno Pop5 Pro( BD,55400,65000,15,2.3,5
3208,Imose,Imose Sabi 1 Dual ,5500,65000,15,2.3,5
3209,Imose,Imose Waka Is,7500,65000,15,2.3,5
3210,Imose,Imose Padi+,7500,65000,15,5,5
3211,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3212,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3213,Imose,Imose Sabi II Dual,8500,12398,15,4,20
3214,Huawei,Huawei GSM SIM Car,12000,20000,40,4,20
3215,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3216,Samsung,Samsung Galaxy A52,220000,13700,20,3.9,39
3217,Bontel,Bontel 8500+  2.4I,7850,10150,23,3.7,14
3218,Samsung,Samsung Galaxy Tab,96790,171000,43,4.8,5
3219,Siccoo,Siccoo Mk900 - Cam,15000,18000,17,4.8,5
3220,Bontel,Bontel A225 1.77 I,6400,97003,34,4,25
3221,Nokia,Nokia 1110 1110i G,4800,90004,47,3.5,5
3222,Itel,Itel A25 Pro (L500,36000,40000,10,3.5,5
3223,KYMN,KYMN 6.6 Inch HD W,69000,40000,10,3.5,5
3224,Nokia,Nokia C2-05 2GSM 2,7211,14071,49,3.7,75
3225,Itel,"Itel A25 Pro 5.0"" ",25990,29990,13,3.7,75
3226,Tecno,"Tecno T485, 2.8"" S",13950,18000,23,3.7,75
3227,Motorola,Motorola Razr V3 C,15800,18000,12,3.3,5
3228,Itel,"Itel It2163,1.77 S",5820,70001,17,3.3,5
3229,Tecno,Tecno Pop5 Pro( BD,55300,65000,15,3.3,5
3230,Nokia,Nokia C1 2nd Editi,36999,39000,5,3.3,5
3231,Samsung,Samsung Galaxy A52,205000,215000,5,3.3,5
3232,Itel,Itel IT5615 2500mA,8990,10000,10,3.3,5
3233,Samsung,Samsung Galaxy S9 ,150000,10000,10,3.3,5
3234,Apple,Apple Refurbished ,49990,90000,44,3.3,5
3235,Nokia,Nokia C2-05 Slide ,8400,19000,56,3,5
3236,Tecno,Tecno T528 - 2.8 I,15500,19000,56,4.4,15
3237,Nokia,Nokia 215 RM-1111 ,8600,24000,64,4.4,15
3238,HTC,HTC Desire 10 Pro ,46900,69900,33,4.4,15
3239,Gionee,Gionee S10 LITE 4G,26990,45990,41,4.4,15
3240,Tecno,Tecno SPARK 8P(KG7,78500,45990,41,4.4,15
3241,Tecno,Tecno POP 2F ( B1g,32850,37000,11,4.4,15
3242,6.1inch,6.1inch Android Sm,46000,69000,33,4.4,15
3243,Bontel,Bontel 2720 1.77 I,10000,69000,33,3.9,20
3244,Nokia,Nokia 5310 XpressM,9000,15000,40,3.5,15
3245,Infinix,Infinix Smart HD 2,38990,45990,15,3.5,15
3246,Elephone,Elephone  PX 16MP ,59990,10000,94,5,5
3247,Itel,"Itel 6350, 2.8"", 1",13800,15000,8,5,5
3248,Nokia,Nokia 3310(2017) D,18989,26999,30,5,5
3249,Nokia,Nokia 6700S Mobile,11300,21800,48,5,5
3250,Itel,"Itel A33 Plus 5.0""",22890,25890,12,5,5
3251,Samsung,Samsung Galaxy S10,169950,179999,6,5,5
3252,Huawei,Huawei Honor 8 Lit,65900,95000,31,5,5
3253,Tecno,Tecno Pop5 Pro( BD,55400,65000,15,5,5
3254,Samsung,Samsung Galaxy S21,450000,65000,15,5,5
3255,Bontel,Bontel S3 1.77 Inc,9000,10999,18,2.3,5
3256,Imose,Imose Sabi 1 Dual ,5500,10999,18,2.3,5
3257,Imose,Imose Waka Is,7500,10999,18,2.3,5
3258,Imose,Imose Padi+,7500,10999,18,5,5
3259,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3260,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3261,Imose,Imose Sabi II Dual,8500,15200,22,4,248
3262,Huawei,Huawei GSM SIM Car,12000,20000,40,4,248
3263,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3264,Itel,Itel It2173 - 1.77,6899,90002,23,4.8,5
3265,Nokia,Nokia TELEFONO CEL,8800,14400,39,4.8,5
3266,Tecno,Tecno Pop5 Go(BD1),37999,50000,24,4,5
3267,Bontel,Bontel K7 1.77 Inc,6500,99993,35,3.7,13
3268,Bontel,Bontel L1-Super Sl,10500,13500,22,4.2,5
3269,Tecno,"Tecno T301, Dual S",7200,80001,10,5,5
3270,Itel,"Itel It5081, 2.4 I",8199,95001,14,4,5
3271,Tecno,Tecno POP 5 (BD2p),46790,55000,15,4,5
3272,Tecno,Tecno Pop5 (BD2p) ,46799,50000,6,4,5
3273,Itel,"Itel S17 6.6"" HD+,",32899,59999,45,4,5
3274,Ulefone,Ulefone Armor 13 R,199900,285500,30,5,5
3275,Itel,Itel 2160 Wireless,6200,70001,11,3.6,11
3276,Tecno,"Tecno POP 2F,5.5"",",32500,35000,7,4.4,26
3277,Tecno,"Tecno T301, Dual S",8000,35000,7,5,5
3278,Huawei,"Huawei P50 Pro, 6.",630000,35000,7,5,5
3279,Samsung,Samsung Galaxy A22,140000,150000,7,5,5
3280,Apple,Apple IPhone 11 4G,341000,150000,7,5,5
3281,Nokia,Nokia 6310 TA_1400,24100,30000,20,5,5
3282,Nokia,Nokia 6700s Camera,11300,21800,48,5,5
3283,Samsung,Samsung Galaxy Not,285000,21800,48,5,5
3284,Gionee,"Gionee L20, Dual S",10000,12000,17,5,5
3285,Bontel,Bontel TORCH300+-2,5700,63501,10,4.7,5
3286,LAND,LAND LINE TABLE PH,7800,10000,22,3.5,5
3287,Samsung,Samsung Galaxy S10,195000,320000,39,3.5,5
3288,Nokia,Nokia 2700C 2700 C,7300,85001,14,3.5,5
3289,Infinix,Infinix X689C HOT ,59200,85001,14,3.5,5
3290,Tecno,"Tecno Pop2f (B1C),",33199,35000,5,5,5
3291,Bontel,Bontel L200 Featur,6000,35000,5,4.8,5
3292,Nokia,Nokia C1 2nd Editi,35000,45000,22,4.8,5
3293,Bontel,Bontel K1-2.4inch ,5700,73002,22,4.8,5
3294,Samsung,Samsung Galaxy S10,219000,73002,22,4.8,5
3295,Samsung,Samsung Galaxy S8 ,130000,73002,22,4.8,5
3296,IPRO,IPRO A29 1400mAh B,10099,10445,3,5,5
3297,Itel,"Itel A56 5.99"" Dis",36490,40000,9,4.8,5
3298,Nokia,Nokia Brand New Se,8500,24000,65,4.8,5
3299,Apple,Apple IPhone 6sP -,149000,293000,49,4.8,5
3300,Apple,Apple IPhone 11 6.,344000,293000,49,4.8,5
3301,Gionee,"Gionee L20, Dual S",10200,12000,15,4.5,5
3302,Tecno,Tecno POP2 F (B1F),33490,35500,6,1,5
3303,Tecno,Tecno  T301 Dual S,7199,75004,4,4,5
3304,Imose,Imose Waka Is,7500,75004,4,4,5
3305,Imose,Imose Sabi 1 Dual ,5500,75004,4,4,5
3306,Imose,Imose Sabi II Dual,8500,75004,4,4,5
3307,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3308,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3309,Imose,Imose Padi+,7500,15200,22,5,5
3310,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3311,Huawei,Huawei GSM SIM Car,12000,20000,40,3.9,39
3312,Nokia,Nokia TELEFONO CEL,8800,14400,39,3.9,39
3313,Itel,Itel It2173 - 1.77,6899,90002,23,4.8,5
3314,Tecno,Tecno Pop5 Go(BD1),37999,50000,24,4,5
3315,Bontel,Bontel K7 1.77 Inc,6500,99993,35,3.7,13
3316,Bontel,Bontel L1-Super Sl,10500,13500,22,4.2,5
3317,Tecno,"Tecno T301, Dual S",7200,80001,10,5,5
3318,Tecno,Tecno POP 5 (BD2p),46790,55000,15,5,5
3319,Tecno,Tecno Pop5 (BD2p) ,46799,50000,6,5,5
3320,Itel,"Itel It5081, 2.4 I",8199,95001,14,4,5
3321,Itel,"Itel S17 6.6"" HD+,",32899,59999,45,4,5
3322,Ulefone,Ulefone Armor 13 R,199900,285500,30,5,5
3323,Itel,Itel 2160 Wireless,6200,70001,11,3.6,11
3324,Tecno,"Tecno T301, Dual S",8000,70001,11,5,5
3325,Tecno,"Tecno POP 2F,5.5"",",32500,35000,7,4.4,26
3326,Huawei,"Huawei P50 Pro, 6.",630000,35000,7,4.4,26
3327,Samsung,Samsung Galaxy A22,140000,150000,7,4.4,26
3328,Apple,Apple IPhone 11 4G,341000,150000,7,4.4,26
3329,Nokia,Nokia 6700s Camera,11300,21800,48,4.4,26
3330,Nokia,Nokia 6310 TA_1400,24100,30000,20,4.4,26
3331,Samsung,Samsung Galaxy Not,285000,30000,20,4.4,26
3332,Gionee,"Gionee L20, Dual S",10000,12000,17,4.4,26
3333,Bontel,Bontel TORCH300+-2,5700,63501,10,4.7,5
3334,LAND,LAND LINE TABLE PH,7800,10000,22,3.5,5
3335,Nokia,Nokia 2700C 2700 C,7300,85001,14,3.5,5
3336,Samsung,Samsung Galaxy S10,195000,320000,39,3.5,5
3337,Infinix,Infinix X689C HOT ,59200,320000,39,3.5,5
3338,Tecno,"Tecno Pop2f (B1C),",33199,35000,5,5,5
3339,Bontel,Bontel L200 Featur,6000,35000,5,4.8,5
3340,Nokia,Nokia C1 2nd Editi,35000,45000,22,4.8,5
3341,Bontel,Bontel K1-2.4inch ,5700,73002,22,4.8,5
3342,Samsung,Samsung Galaxy S8 ,130000,73002,22,4.8,5
3343,Samsung,Samsung Galaxy S10,219000,73002,22,4.8,5
3344,IPRO,IPRO A29 1400mAh B,10099,10445,3,5,5
3345,Itel,"Itel A56 5.99"" Dis",36490,40000,9,4.8,5
3346,Apple,Apple IPhone 6sP -,149000,293000,49,4.8,5
3347,Gionee,"Gionee L20, Dual S",10200,12000,15,4.5,5
3348,Nokia,Nokia Brand New Se,8500,24000,65,4.5,5
3349,Apple,Apple IPhone 11 6.,344000,24000,65,4.5,5
3350,Tecno,Tecno POP2 F (B1F),33490,35500,6,1,5
3351,Tecno,Tecno  T301 Dual S,7199,75004,4,4,5
3352,Imose,Imose Waka Is,7500,75004,4,4,5
3353,Imose,Imose Sabi 1 Dual ,5500,75004,4,4,5
3354,Imose,Imose Sabi II Dual,8500,75004,4,4,5
3355,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3356,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3357,Imose,Imose Padi+,7500,15200,22,5,5
3358,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3359,Huawei,Huawei GSM SIM Car,12000,20000,40,3.9,39
3360,Nokia,Nokia TELEFONO CEL,8800,14400,39,3.9,39
3361,Itel,Itel It2173 - 1.77,6899,90002,23,4.8,5
3362,Tecno,Tecno Pop5 Go(BD1),37999,50000,24,4,5
3363,Bontel,Bontel K7 1.77 Inc,6500,99993,35,3.7,13
3364,Bontel,Bontel L1-Super Sl,10500,13500,22,4.2,5
3365,Tecno,"Tecno T301, Dual S",7200,80001,10,5,5
3366,Tecno,Tecno POP 5 (BD2p),46790,55000,15,5,5
3367,Itel,"Itel It5081, 2.4 I",8199,95001,14,4,5
3368,Tecno,Tecno Pop5 (BD2p) ,46799,50000,6,4,5
3369,Itel,"Itel S17 6.6"" HD+,",32899,59999,45,4,5
3370,Ulefone,Ulefone Armor 13 R,199900,285500,30,5,5
3371,Itel,Itel 2160 Wireless,6200,70001,11,3.6,11
3372,Tecno,"Tecno T301, Dual S",8000,70001,11,5,5
3373,Tecno,"Tecno POP 2F,5.5"",",32500,35000,7,4.4,26
3374,Huawei,"Huawei P50 Pro, 6.",630000,35000,7,4.4,26
3375,Samsung,Samsung Galaxy A22,140000,150000,7,4.4,26
3376,Apple,Apple IPhone 11 4G,341000,150000,7,4.4,26
3377,Nokia,Nokia 6700s Camera,11300,21800,48,4.4,26
3378,Nokia,Nokia 6310 TA_1400,24100,30000,20,4.4,26
3379,Samsung,Samsung Galaxy Not,285000,30000,20,4.4,26
3380,Gionee,"Gionee L20, Dual S",10000,12000,17,4.4,26
3381,Bontel,Bontel TORCH300+-2,5700,63501,10,4.7,5
3382,LAND,LAND LINE TABLE PH,7800,10000,22,3.5,5
3383,Nokia,Nokia 2700C 2700 C,7300,85001,14,3.5,5
3384,Samsung,Samsung Galaxy S10,195000,320000,39,3.5,5
3385,Infinix,Infinix X689C HOT ,59200,320000,39,3.5,5
3386,Tecno,"Tecno Pop2f (B1C),",33199,35000,5,5,5
3387,Bontel,Bontel L200 Featur,6000,35000,5,4.8,5
3388,Nokia,Nokia C1 2nd Editi,35000,45000,22,4.8,5
3389,Bontel,Bontel K1-2.4inch ,5700,73002,22,4.8,5
3390,Samsung,Samsung Galaxy S10,219000,73002,22,4.8,5
3391,Samsung,Samsung Galaxy S8 ,130000,73002,22,4.8,5
3392,IPRO,IPRO A29 1400mAh B,10099,10445,3,5,5
3393,Itel,"Itel A56 5.99"" Dis",36490,40000,9,4.8,5
3394,Apple,Apple IPhone 6sP -,149000,293000,49,4.8,5
3395,Gionee,"Gionee L20, Dual S",10200,12000,15,4.5,5
3396,Nokia,Nokia Brand New Se,8500,24000,65,4.5,5
3397,Apple,Apple IPhone 11 6.,344000,24000,65,4.5,5
3398,Tecno,Tecno POP2 F (B1F),33490,35500,6,1,5
3399,Tecno,Tecno  T301 Dual S,7199,75004,4,4,5
3400,Imose,Imose Waka Is,7500,75004,4,4,5
3401,Imose,Imose Sabi 1 Dual ,5500,75004,4,4,5
3402,Imose,Imose Sabi II Dual,8500,75004,4,4,5
3403,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3404,Imose,Imose Padi+,7500,12398,15,5,5
3405,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3406,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3407,Huawei,Huawei GSM SIM Car,12000,20000,40,3.9,39
3408,Nokia,Nokia TELEFONO CEL,8800,14400,39,3.9,39
3409,Itel,Itel It2173 - 1.77,6899,90002,23,4.8,5
3410,Tecno,Tecno Pop5 Go(BD1),37999,50000,24,4,5
3411,Bontel,Bontel K7 1.77 Inc,6500,99993,35,3.7,13
3412,Bontel,Bontel L1-Super Sl,10500,13500,22,4.2,5
3413,Tecno,Tecno POP 5 (BD2p),46790,55000,15,4.2,5
3414,Tecno,"Tecno T301, Dual S",7200,80001,10,5,5
3415,Itel,"Itel It5081, 2.4 I",8199,95001,14,4,5
3416,Tecno,Tecno Pop5 (BD2p) ,46799,50000,6,4,5
3417,Itel,"Itel S17 6.6"" HD+,",32899,59999,45,4,5
3418,Ulefone,Ulefone Armor 13 R,199900,285500,30,5,5
3419,Itel,Itel 2160 Wireless,6200,70001,11,3.6,11
3420,Tecno,"Tecno T301, Dual S",8000,70001,11,5,5
3421,Tecno,"Tecno POP 2F,5.5"",",32500,35000,7,4.4,26
3422,Huawei,"Huawei P50 Pro, 6.",630000,35000,7,4.4,26
3423,Samsung,Samsung Galaxy A22,140000,150000,7,4.4,26
3424,Apple,Apple IPhone 11 4G,341000,150000,7,4.4,26
3425,Nokia,Nokia 6700s Camera,11300,21800,48,4.4,26
3426,Nokia,Nokia 6310 TA_1400,24100,30000,20,4.4,26
3427,Samsung,Samsung Galaxy Not,285000,30000,20,4.4,26
3428,Gionee,"Gionee L20, Dual S",10000,12000,17,4.4,26
3429,Bontel,Bontel TORCH300+-2,5700,63501,10,4.7,5
3430,LAND,LAND LINE TABLE PH,7800,10000,22,3.5,5
3431,Nokia,Nokia 2700C 2700 C,7300,85001,14,3.5,5
3432,Samsung,Samsung Galaxy S10,195000,320000,39,3.5,5
3433,Infinix,Infinix X689C HOT ,59200,320000,39,3.5,5
3434,Tecno,"Tecno Pop2f (B1C),",33199,35000,5,5,5
3435,Bontel,Bontel L200 Featur,6000,35000,5,4.8,5
3436,Nokia,Nokia C1 2nd Editi,35000,45000,22,4.8,5
3437,Bontel,Bontel K1-2.4inch ,5700,73002,22,4.8,5
3438,Samsung,Samsung Galaxy S10,219000,73002,22,4.8,5
3439,Itel,"Itel A56 5.99"" Dis",36490,40000,9,4.8,5
3440,Samsung,Samsung Galaxy S8 ,130000,40000,9,4.8,5
3441,IPRO,IPRO A29 1400mAh B,10099,10445,3,5,5
3442,Nokia,Nokia Brand New Se,8500,24000,65,5,5
3443,Gionee,"Gionee L20, Dual S",10200,12000,15,4.5,5
3444,Apple,Apple IPhone 6sP -,149000,293000,49,4.5,5
3445,Apple,Apple IPhone 11 6.,344000,293000,49,4.5,5
3446,Tecno,Tecno POP2 F (B1F),33490,35500,6,1,5
3447,Imose,Imose Waka Is,7500,35500,6,1,5
3448,Tecno,Tecno  T301 Dual S,7199,75004,4,4,5
3449,Imose,Imose Sabi 1 Dual ,5500,75004,4,4,5
3450,Imose,Imose Sabi II Dual,8500,75004,4,4,5
3451,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3452,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3453,Imose,Imose Padi+,7500,15200,22,5,5
3454,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3455,Huawei,Huawei GSM SIM Car,12000,20000,40,3.9,39
3456,Nokia,Nokia 210GSMDualSi,14800,19700,25,3.9,39
3457,Infocus,Infocus Vibe 3 Big,7999,10000,20,3,5
3458,XIAOMI,XIAOMI Redmi 9A 6.,58500,90000,35,3,5
3459,Phone,Phone Tripod Stand,12500,90000,35,3,5
3460,Samsung,Samsung Galaxy S8 ,120000,140000,14,3,5
3461,Sony,Sony Xperia 5  6.1,233900,403900,42,3,5
3462,Samsung,Samsung Galaxy Tab,96100,100000,4,3,5
3463,Itel,"Itel It2163,1.77 S",5800,80002,28,3,5
3464,Sony,Sony Xperia 10 Plu,120900,159900,24,5,5
3465,Samsung,Samsung Galaxy S7 ,85000,150000,43,5,5
3466,Itel,"Itel P37 Pro 6.8"" ",53990,60000,10,4,5
3467,Itel,Itel It5606 2500mA,7490,80006,6,4.1,15
3468,Nokia,Nokia Classic 6303,10800,15000,28,4.1,15
3469,2pcs,2pcs Replacement F,9000,15000,28,5,5
3470,Nokia,"Nokia 110 4G,1.8di",18500,15000,28,3,5
3471,Nokia,Nokia 3310(2017) D,18989,26999,30,3,5
3472,Samsung,Samsung Galaxy S20,360000,26999,30,3,5
3473,Bontel,Bontel BLADE600-2.,8300,93501,11,4,5
3474,Sony,Sony Xperia XA1 32,50900,59900,15,5,5
3475,Motorola,Motorola Razr V3 C,13800,24000,43,5,5
3476,HTC,HTC ONE M9 Mobile ,47900,69900,31,4.3,5
3477,Bontel,Bontel USB100 0.66,8700,10999,21,5,5
3478,Tecno,Tecno POP 5 Pro (B,59000,10999,21,5,5
3479,Itel,"Itel A37 5.7"" HD+ ",32490,34000,4,5,5
3480,Nokia,"Nokia G10, 6.5"" HD",89000,120000,26,5,5
3481,HTC,HTC Desire 21 Pro ,158500,120000,26,5,5
3482,Tecno,Tecno POP 5 Pro (B,55200,60000,8,5,5
3483,Samsung,Samsung Galaxy J7 ,49000,70000,30,5,5
3484,Nokia,Nokia Asha 210 Blu,14800,19700,25,5,5
3485,Nokia,Nokia 6700S GSM Sl,11300,21800,48,5,5
3486,Samsung,Samsung Galaxy S8 ,114000,205200,44,5,5
3487,Tecno,Tecno POP 5 (BD2P),46800,50000,6,5,5
3488,Apple,Apple Iphone 7 Plu,175000,50000,6,5,5
3489,Nokia,Nokia 1110i Classi,4700,96005,51,5,5
3490,Samsung,Samsung Galaxy Not,160000,320000,50,5,5
3491,Nokia,Nokia 210 - Dual S,17850,20000,11,5,5
3492,Siccoo,Siccoo M1- BT Dial,9500,12500,24,4.6,5
3493,Samsung,Samsung Galaxy Not,65900,93000,29,4.6,5
3494,Samsung,Samsung Galaxy S10,225000,300000,25,4.6,5
3495,Itel,Itel 5615 Triple S,9200,10000,8,4.6,5
3496,Imose,Imose Waka Is,7500,10000,8,4.6,5
3497,Imose,Imose Sabi 1 Dual ,5500,10000,8,4.6,5
3498,Imose,Imose Padi+,7500,10000,8,5,5
3499,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3500,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
3501,Imose,Imose Sabi II Dual,8500,15200,22,4,248
3502,Huawei,Huawei GSM SIM Car,12000,20000,40,4,248
3503,Bontel,Bontel L2-Slim Met,11000,13700,20,3.9,39
3504,Nokia,Nokia 210GSMDualSi,14800,19700,25,3.9,39
3505,XIAOMI,XIAOMI Redmi 9A 6.,58500,90000,35,3.9,39
3506,Infocus,Infocus Vibe 3 Big,7999,10000,20,3,5
3507,Samsung,Samsung Galaxy S8 ,120000,140000,14,3,5
3508,Phone,Phone Tripod Stand,12500,140000,14,3,5
3509,Sony,Sony Xperia 5  6.1,233900,403900,42,3,5
3510,Samsung,Samsung Galaxy Tab,96100,100000,4,3,5
3511,Itel,"Itel It2163,1.77 S",5800,80002,28,3,5
3512,Samsung,Samsung Galaxy S7 ,85000,150000,43,3,5
3513,Sony,Sony Xperia 10 Plu,120900,159900,24,5,5
3514,Itel,"Itel P37 Pro 6.8"" ",53990,60000,10,4,5
3515,Itel,Itel It5606 2500mA,7490,80006,6,4.1,15
3516,Nokia,Nokia Classic 6303,10800,15000,28,4.1,15
3517,2pcs,2pcs Replacement F,9000,15000,28,5,5
3518,Nokia,"Nokia 110 4G,1.8di",18500,15000,28,3,5
3519,Samsung,Samsung Galaxy S20,360000,15000,28,3,5
3520,Nokia,Nokia 3310(2017) D,18989,26999,30,3,5
3521,Sony,Sony Xperia XA1 32,50900,59900,15,5,5
3522,Bontel,Bontel BLADE600-2.,8300,93501,11,4,5
3523,Motorola,Motorola Razr V3 C,13800,24000,43,5,5
3524,Bontel,Bontel USB100 0.66,8700,10999,21,5,5
3525,HTC,HTC ONE M9 Mobile ,47900,69900,31,4.3,5
3526,Tecno,Tecno POP 5 Pro (B,59000,69900,31,4.3,5
3527,Nokia,"Nokia G10, 6.5"" HD",89000,120000,26,4.3,5
3528,Itel,"Itel A37 5.7"" HD+ ",32490,34000,4,4.3,5
3529,HTC,HTC Desire 21 Pro ,158500,34000,4,4.3,5
3530,Tecno,Tecno POP 5 Pro (B,55200,60000,8,4.3,5
3531,Samsung,Samsung Galaxy J7 ,49000,70000,30,4.3,5
3532,Nokia,Nokia Asha 210 Blu,14800,19700,25,4.3,5
3533,Nokia,Nokia 6700S GSM Sl,11300,21800,48,4.3,5
3534,Samsung,Samsung Galaxy S8 ,114000,205200,44,4.3,5
3535,Apple,Apple Iphone 7 Plu,175000,205200,44,4.3,5
3536,Tecno,Tecno POP 5 (BD2P),46800,50000,6,5,5
3537,Nokia,Nokia 1110i Classi,4700,96005,51,5,5
3538,Samsung,Samsung Galaxy Not,160000,320000,50,5,5
3539,Nokia,Nokia 210 - Dual S,17850,20000,11,5,5
3540,Siccoo,Siccoo M1- BT Dial,9500,12500,24,4.6,5
3541,Samsung,Samsung Galaxy Not,65900,93000,29,4.6,5
3542,Samsung,Samsung Galaxy S10,225000,300000,25,4.6,5
3543,Itel,Itel 5615 Triple S,9200,10000,8,4.6,5
3544,Imose,Imose Waka Is,7500,10000,8,4.6,5
3545,Imose,Imose Sabi 1 Dual ,5500,10000,8,4.6,5
3546,Imose,Imose Padi+,7500,10000,8,5,5
3547,Bontel,Bontel L1-Super Sl,10500,12398,15,4,20
3548,Bontel,Bontel TV Touch- 3,11900,15200,22,4,248
